stopid;stopname;stopsite;latitude;longitude;syscode;system;muni
108207;Britton at Gordon (WB);WB_Britton_FS_Gordon;49.131869;-121.957433;VLY;Fraser Valley Region;Chilliwack
108208;Spruce at Wiltshire (WB);WB_Spruce_FS_Wiltshire;49.131451;-121.964801;VLY;Fraser Valley Region;Chilliwack
108209;Spruce at Rochester (WB);WB_Spruce_FS_Rochester;49.131411;-121.96901;VLY;Fraser Valley Region;Chilliwack
108210;Richardson at Circle (NB);NB_Richardson_NS_Circle;49.132721;-121.971613;VLY;Fraser Valley Region;Chilliwack
108211;Richardson at Wells (NB);NB_Richardson_NS_Wells;49.134592;-121.971649;VLY;Fraser Valley Region;Chilliwack
108212;Wells at Meadowlark (WB);WB_Wells_NS_Meadowlark;49.134892;-121.974632;VLY;Fraser Valley Region;Chilliwack
108213;Wells at Evans (WB);WB_Wells_NS_Evans;49.134858;-121.977145;VLY;Fraser Valley Region;Chilliwack
108214;Wells at Evans (EB);EB_Wells_FS_Evans;49.13472;-121.977081;VLY;Fraser Valley Region;Chilliwack
108215;Wells at Meadowlark (EB);EB_Wells_FS_Meadowlark;49.134793;-121.97425;VLY;Fraser Valley Region;Chilliwack
108216;Richardson at Circle (SB);SB_Richardson_NS_Circle;49.132943;-121.971798;VLY;Fraser Valley Region;Chilliwack
108217;Spruce at Rochester (EB);EB_Spruce_NS_Rochester;49.131283;-121.968891;VLY;Fraser Valley Region;Chilliwack
108218;Spruce at Wiltshire (EB);EB_Spruce_NS_Wiltshire;49.131314;-121.964765;VLY;Fraser Valley Region;Chilliwack
108219;Britton at Vedder (NB);NB_Britton_FS_Vedder;49.131499;-121.958945;VLY;Fraser Valley Region;Chilliwack
108220;Sheffield at Britton (SB);SB_Sheffield_FS_Britton;49.131394;-121.95574;VLY;Fraser Valley Region;Chilliwack
108221;Sheffield at Lake (SB);SB_Sheffield_NS_Lake;49.128625;-121.956555;VLY;Fraser Valley Region;Chilliwack
108222;Stevenson at Sheffield (WB);WB_Stevenson_NS_Sheffield;49.1258;-121.955204;VLY;Fraser Valley Region;Chilliwack
108223;Stevenson 45750 block (SB);SB_45750_block_Stevenson;49.124381;-121.957797;VLY;Fraser Valley Region;Chilliwack
107746;32 Ave at 272B St (EB);EB_32 Ave_NS_272B St;49.060416;-122.469684;VLY;Fraser Valley Region;Langley
107747;32 Ave 27410 block (EB);EB_27410_block_32 Ave;49.060417;-122.4648;VLY;Fraser Valley Region;Langley
107748;32 Ave at 275A St (EB);EB_32 Ave_FS_275A St;49.060423;-122.460754;VLY;Fraser Valley Region;Langley
107749;Station at 31A Ave (SB);SB_Station_FS_31A Ave;49.059061;-122.459853;VLY;Fraser Valley Region;Langley
