stopid;stopname;stopsite;latitude;longitude;syscode;system;muni
100599;Quadra 3430 block (NB);NB_3430_block_Quadra;48.454332;-123.359864;VIC;Victoria Regional Transit System;Saanich
100600;Saanich at Blanshard (EB);EB_Saanich_FS_Blanshard;48.455328;-123.371642;VIC;Victoria Regional Transit System;Saanich
100601;Tillicum at Obed (NB);NB_Tillicum_FS_Obed;48.450296;-123.397528;VIC;Victoria Regional Transit System;Saanich
100602;Foul Bay at Haultain (SB);SB_Foul Bay_FS_Haultain;48.43547;-123.322345;VIC;Victoria Regional Transit System;Saanich
100603;Maplewood at Oakmount (NB);NB_Maplewood_NS_Oakmount;48.45294;-123.350345;VIC;Victoria Regional Transit System;Saanich
100604;Obed at Tillicum (WB);WB_Obed_FS_Tillicum;48.450231;-123.398333;VIC;Victoria Regional Transit System;Saanich
100605;Foul Bay at Haultain (NB);NB_Foul Bay_NS_Haultain;48.43561;-123.322217;VIC;Victoria Regional Transit System;Oak Bay
100606;Richmond at Allenby (NB);NB_Richmond_FS_Allenby;48.441523;-123.327424;VIC;Victoria Regional Transit System;Saanich
100607;Uvic Exchange Bay K;Uvic_Exchange_Bay_K;48.466134;-123.308456;VIC;Victoria Regional Transit System;Saanich
100608;Obed at Tillicum (EB);EB_Obed_NS_Tillicum;48.450047;-123.398218;VIC;Victoria Regional Transit System;Saanich
100610;North Dairy at Keats (WB);WB_North Dairy_FS_Keats;48.448347;-123.337263;VIC;Victoria Regional Transit System;Saanich
100611;North Dairy at Keats (EB);EB_North Dairy_FS_Keats;48.448081;-123.336781;VIC;Victoria Regional Transit System;Victoria
100612;Hillside Centre Bay 1;Hillside_Centre_Bay_1;48.447344;-123.33562;VIC;Victoria Regional Transit System;Victoria
100613;Colville at Flag (EB);EB_Colville_FS_Flag;48.437582;-123.416878;VIC;Victoria Regional Transit System;Esquimalt
100614;Quadra at Cook (SB);SB_Quadra_FS_Cook;48.455191;-123.359804;VIC;Victoria Regional Transit System;Saanich
100615;Shelbourne at Hillside (NB);NB_Shelbourne_FS_Hillside;48.446195;-123.333193;VIC;Victoria Regional Transit System;Victoria
100616;Cadboro Bay at Epworth (EB);EB_Cadboro Bay_FS_Epworth;48.432771;-123.318374;VIC;Victoria Regional Transit System;Oak Bay
100617;Gorge Rd W at Gorge View (WB);WB_Gorge Rd W_NS_Gorge View;48.448558;-123.403181;VIC;Victoria Regional Transit System;Saanich
100618;Hillside at Lansdowne (EB);EB_Hillside_NS_Lansdowne;48.445838;-123.332672;VIC;Victoria Regional Transit System;Victoria
100619;Tillicum at Maddock Ave W (SB);SB_Tillicum_FS_Maddock Ave W;48.45152;-123.396345;VIC;Victoria Regional Transit System;Saanich
100620;Burnside Rd W at Orillia (WB);WB_Burnside Rd W_FS_Orillia;48.453165;-123.391638;VIC;Victoria Regional Transit System;Saanich
100621;Admirals at Lockley (WB);WB_Admirals_FS_Lockley;48.43704;-123.418045;VIC;Victoria Regional Transit System;Esquimalt
100309;Cook at Hillside (SB);SB_Cook_FS_Hillside;48.440072;-123.352021;VIC;Victoria Regional Transit System;Victoria
100310;Craigflower at Alderman (EB);EB_Craigflower_NS_Alderman;48.438701;-123.390988;VIC;Victoria Regional Transit System;Victoria
100311;Hillside at Cook (WB);WB_Hillside_FS_Cook;48.440331;-123.35255;VIC;Victoria Regional Transit System;Victoria
100312;Oak Bay at McGregor (EB);EB_Oak Bay_NS_McGregor;48.426443;-123.335976;VIC;Victoria Regional Transit System;Victoria
100313;Fairfield at St Charles (EB);EB_Fairfield_FS_St Charles;48.412174;-123.336835;VIC;Victoria Regional Transit System;Victoria
100314;Lyall at MacAulay (EB);EB_Lyall_FS_MacAulay;48.426719;-123.403934;VIC;Victoria Regional Transit System;Esquimalt
100315;Quadra at Topaz (NB);NB_Quadra_FS_Topaz;48.442875;-123.35999;VIC;Victoria Regional Transit System;Victoria
100317;Oak Bay at McGregor (WB);WB_Oak Bay_FS_McGregor;48.426586;-123.336271;VIC;Victoria Regional Transit System;Victoria
100318;Craigflower at Coventry (WB);WB_Craigflower_FS_Coventry;48.439066;-123.391594;VIC;Victoria Regional Transit System;Victoria
100319;Jutland at Sumas (WB);WB_Jutland_FS_Sumas;48.443635;-123.374805;VIC;Victoria Regional Transit System;Victoria
100320;Fort at Oak Bay (EB);EB_Fort_FS_Oak Bay;48.427018;-123.33574;VIC;Victoria Regional Transit System;Victoria
100321;Begbie at Vining (EB);EB_Begbie_NS_Vining;48.429092;-123.336614;VIC;Victoria Regional Transit System;Victoria
100322;Hillside at Cook (EB);EB_Hillside_FS_Cook;48.440365;-123.351184;VIC;Victoria Regional Transit System;Victoria
100323;Burnside Rd E at Jutland (EB);EB_Burnside Rd E_FS_Jutland;48.443872;-123.373351;VIC;Victoria Regional Transit System;Victoria
100324;Lyall at MacAulay (WB);WB_Lyall_FS_MacAulay;48.426911;-123.404811;VIC;Victoria Regional Transit System;Esquimalt
100325;Gorge Rd E at Washington (WB);WB_Gorge Rd E_NS_Washington;48.443255;-123.381574;VIC;Victoria Regional Transit System;Victoria
100326;Gorge Rd E at Washington (EB);EB_Gorge Rd E_NS_Washington;48.442952;-123.382282;VIC;Victoria Regional Transit System;Victoria
100327;Esquimalt at MacAulay (EB);EB_Esquimalt_NS_MacAulay;48.429078;-123.404039;VIC;Victoria Regional Transit System;Esquimalt
100328;Finlayson at Burnside Rd E (EB);EB_Finlayson_FS_Burnside Rd E;48.444267;-123.373361;VIC;Victoria Regional Transit System;Victoria
100329;Cook at Hillside (NB);NB_Cook_FS_Hillside;48.440666;-123.351368;VIC;Victoria Regional Transit System;Victoria
100330;Begbie at Shakespeare (WB);WB_Begbie_FS_Shakespeare;48.429449;-123.335998;VIC;Victoria Regional Transit System;Victoria
100332;Ross at St Charles (WB);WB_Ross_NS_St Charles;48.410885;-123.335949;VIC;Victoria Regional Transit System;Victoria
100333;Quadra at Summit (SB);SB_Quadra_FS_Summit;48.443646;-123.360578;VIC;Victoria Regional Transit System;Victoria
100335;Ross at St Charles (EB);EB_Ross_FS_St Charles;48.410786;-123.335874;VIC;Victoria Regional Transit System;Victoria
100336;Hillside at Higgins (WB);WB_Hillside_FS_Higgins;48.440814;-123.349736;VIC;Victoria Regional Transit System;Victoria
100337;Hillside at Higgins (EB);EB_Hillside_FS_Higgins;48.440826;-123.348764;VIC;Victoria Regional Transit System;Victoria
100338;Craigflower at Dominion (EB);EB_Craigflower_NS_Dominion;48.439543;-123.393471;VIC;Victoria Regional Transit System;Esquimalt
100339;Finlayson at Douglas (WB);WB_Finlayson_FS_Douglas;48.444864;-123.371605;VIC;Victoria Regional Transit System;Victoria
100340;Fairfield at Lillian (WB);WB_Fairfield_FS_Lillian;48.413171;-123.334181;VIC;Victoria Regional Transit System;Victoria
100342;Old Esquimalt at Head (EB);EB_Old Esquimalt_FS_Head;48.432779;-123.402457;VIC;Victoria Regional Transit System;Esquimalt
100343;Finlayson at Nanaimo (EB);EB_Finlayson_NS_Nanaimo;48.445137;-123.369919;VIC;Victoria Regional Transit System;Victoria
100344;Quadra at Spruce (NB);NB_Quadra_NS_Spruce;48.444249;-123.360384;VIC;Victoria Regional Transit System;Victoria
100345;Fairfield at Lillian (EB);EB_Fairfield_NS_Lillian;48.413131;-123.334065;VIC;Victoria Regional Transit System;Victoria
100346;Burnside Rd E at Frances (WB);WB_Burnside Rd E_FS_Frances;48.44501;-123.375406;VIC;Victoria Regional Transit System;Victoria
100347;Douglas at Finlayson (SB);SB_Douglas_FS_Finlayson;48.444546;-123.370524;VIC;Victoria Regional Transit System;Victoria
100348;Esquimalt at Lampson (WB);WB_Esquimalt_NS_Lampson;48.429424;-123.405561;VIC;Victoria Regional Transit System;Esquimalt
100351;Fort at Morrison (WB);WB_Fort_NS_Morrison;48.428083;-123.334042;VIC;Victoria Regional Transit System;Victoria
100353;Lyall at Lampson (EB);EB_Lyall_FS_Lampson;48.427135;-123.406959;VIC;Victoria Regional Transit System;Esquimalt
100504;McNeill at Foul Bay (WB);WB_McNeill_NS_Foul Bay;48.420445;-123.322913;VIC;Victoria Regional Transit System;Victoria
100505;Hillside at Doncaster (WB);WB_Hillside_FS_Doncaster;48.443564;-123.338822;VIC;Victoria Regional Transit System;Victoria
100506;Richmond at Adanac (SB);SB_Richmond_NS_Adanac;48.435518;-123.328892;VIC;Victoria Regional Transit System;Victoria
100507;Uvic Exchange Bay H;Uvic_Exchange_Bay_H;48.466394;-123.308646;VIC;Victoria Regional Transit System;Saanich
100508;Metchosin at Wootton (SB);SB_Metchosin_FS_Wootton;48.381017;-123.530187;VIC;Victoria Regional Transit System;Metchosin
100509;Tillicum at Gosper (SB);SB_Tillicum_FS_Gosper;48.443722;-123.401679;VIC;Victoria Regional Transit System;Esquimalt
100511;Foul Bay at Edgecliffe (SB);SB_Foul Bay_NS_Edgecliffe;48.422254;-123.322501;VIC;Victoria Regional Transit System;Oak Bay
100512;Oak Bay at Amphion (WB);WB_Oak Bay_NS_Amphion;48.426522;-123.323406;VIC;Victoria Regional Transit System;Victoria
100513;Cook at Slater (SB);SB_Cook_FS_Slater;48.449038;-123.350332;VIC;Victoria Regional Transit System;Victoria
100514;Hillside at Doncaster (EB);EB_Hillside_FS_Doncaster;48.443837;-123.337707;VIC;Victoria Regional Transit System;Victoria
100515;Fort at Lee (EB);EB_Fort_FS_Lee;48.431509;-123.325065;VIC;Victoria Regional Transit System;Victoria
100517;Foul Bay at Oak Bay (SB);SB_Foul Bay_FS_Oak Bay;48.425758;-123.322769;VIC;Victoria Regional Transit System;Oak Bay
100518;Richmond at Haultain (NB);NB_Richmond_FS_Haultain;48.436209;-123.328531;VIC;Victoria Regional Transit System;Saanich
100519;Lyall at Admirals (WB);WB_Lyall_NS_Admirals;48.428314;-123.416708;VIC;Victoria Regional Transit System;Esquimalt
100520;Quadra at Inverness (SB);SB_Quadra_FS_Inverness;48.451568;-123.361206;VIC;Victoria Regional Transit System;Saanich
100521;Crescent at King George (EB);EB_Crescent_NS_King George;48.410647;-123.323903;VIC;Victoria Regional Transit System;Oak Bay
100522;Foul Bay at Granite (NB);NB_Foul Bay_FS_Granite;48.425293;-123.322217;VIC;Victoria Regional Transit System;Oak Bay
100523;Burnside Rd W at QuAppelle (WB);WB_Burnside Rd W_FS_QuAppelle;48.450366;-123.386279;VIC;Victoria Regional Transit System;Saanich
100524;Colville at Hutchinson (EB);EB_Colville_NS_Hutchinson;48.43824;-123.410908;VIC;Victoria Regional Transit System;Esquimalt
100525;Gorge Rd W at Orillia (WB);WB_Gorge Rd W_NS_Orillia;48.44729;-123.397151;VIC;Victoria Regional Transit System;Saanich
100526;Esquimalt at Admirals (EB);EB_Esquimalt_FS_Admirals;48.429848;-123.416707;VIC;Victoria Regional Transit System;Esquimalt
100527;Burnside Rd W at Wascana (EB);EB_Burnside Rd W_FS_Wascana;48.450485;-123.386863;VIC;Victoria Regional Transit System;Saanich
100528;Admirals at Lyall (SB);SB_Admirals_NS_Lyall;48.428432;-123.417073;VIC;Victoria Regional Transit System;Esquimalt
100529;Admirals at Esquimalt (NB);NB_Admirals_NS_Esquimalt;48.429447;-123.416937;VIC;Victoria Regional Transit System;Esquimalt
100530;Richmond at Kings (SB);SB_Richmond_FS_Kings;48.437531;-123.328536;VIC;Victoria Regional Transit System;Victoria
100531;Shelbourne at Pearl (SB);SB_Shelbourne_FS_Pearl;48.441698;-123.333538;VIC;Victoria Regional Transit System;Victoria
100532;Tillicum at Gorge Bridge (NB);NB_Tillicum_NS_Gorge Bridge;48.445788;-123.400539;VIC;Victoria Regional Transit System;Esquimalt
100533;Foul Bay at Leighton (SB);SB_Foul Bay_NS_Leighton;48.428552;-123.322759;VIC;Victoria Regional Transit System;Victoria
100534;Boleskine at Whittier (EB);EB_Boleskine_NS_Whittier;48.452096;-123.380564;VIC;Victoria Regional Transit System;Saanich
100535;Boleskine at Douglas (EB);EB_Boleskine_NS_Douglas;48.452599;-123.376227;VIC;Victoria Regional Transit System;Saanich
100536;Oak Bay at Foul Bay (EB);EB_Oak Bay_FS_Foul Bay;48.426394;-123.321733;VIC;Victoria Regional Transit System;Oak Bay
100795;Craigflower at Aral (SB);SB_Craigflower_FS_Aral;48.449156;-123.420051;VIC;Victoria Regional Transit System;New Songhees 1A
100796;Newport at Margate (SB);SB_Newport_FS_Margate;48.420414;-123.303282;VIC;Victoria Regional Transit System;Oak Bay
100797;Interurban at Dumeresq (NB);NB_Interurban_FS_Dumeresq;48.462386;-123.395258;VIC;Victoria Regional Transit System;Saanich
100798;Shelbourne at Rowan (NB);NB_Shelbourne_NS_Rowan;48.45721;-123.332917;VIC;Victoria Regional Transit System;Saanich
100799;Craigflower at Rankin (WB);WB_Craigflower_NS_Rankin;48.448379;-123.417386;VIC;Victoria Regional Transit System;Esquimalt
100800;Oak Bay Marina;WB_Beach_NS_Currie;48.42367;-123.302845;VIC;Victoria Regional Transit System;Oak Bay
100801;Beach at Dalhousie (SB);SB_Beach_FS_Dalhousie;48.433585;-123.305868;VIC;Victoria Regional Transit System;Oak Bay
100802;Musgrave at Thompson (SB);SB_Musgrave_NS_Thompson;48.438119;-123.308092;VIC;Victoria Regional Transit System;Oak Bay
100803;Cowper at Colquitz (WB);WB_Cowper_NS_Colquitz;48.455611;-123.411257;VIC;Victoria Regional Transit System;Saanich
100805;Burnside Rd W at Admirals (NB);NB_Burnside Rd W_NS_Admirals;48.460352;-123.399648;VIC;Victoria Regional Transit System;Saanich
100806;Carey at Kent (SB);SB_Carey_FS_Kent;48.463697;-123.386411;VIC;Victoria Regional Transit System;Saanich
100807;Thompson at Musgrave (NB);NB_Thompson_FS_Musgrave;48.43816;-123.308434;VIC;Victoria Regional Transit System;Oak Bay
100808;Mayhew at Dufferin (EB);EB_Mayhew_NS_Dufferin;48.439757;-123.309289;VIC;Victoria Regional Transit System;Oak Bay
100809;Cowper at Colquitz (EB);EB_Cowper_NS_Colquitz;48.455604;-123.411914;VIC;Victoria Regional Transit System;Saanich
100810;Burnside Rd W at Rolston (SB);SB_Burnside Rd W_NS_Rolston;48.460628;-123.400281;VIC;Victoria Regional Transit System;Saanich
100811;Shelbourne at Pear (SB);SB_Shelbourne_FS_Pear;48.45823;-123.333107;VIC;Victoria Regional Transit System;Saanich
100813;Cedar Hill at Church (SB);SB_Cedar Hill_FS_Church;48.460219;-123.338292;VIC;Victoria Regional Transit System;Saanich
100814;Beach at Dalhousie (NB);NB_Beach_FS_Dalhousie;48.434471;-123.30498;VIC;Victoria Regional Transit System;Oak Bay
100815;Estevan at Dunlevy (EB);EB_Estevan_FS_Dunlevy;48.437155;-123.306911;VIC;Victoria Regional Transit System;Oak Bay
100816;Cedar Hill at Church (NB);NB_Cedar Hill_NS_Church;48.460169;-123.338132;VIC;Victoria Regional Transit System;Saanich
100817;Trans-Canada at McKenzie (WB);WB_Trans-Canada_NS_McKenzie;48.459739;-123.403368;VIC;Victoria Regional Transit System;Saanich
100819;Admirals at Seenupin (NB);NB_Admirals_NS_Seenupin;48.444394;-123.427875;VIC;Victoria Regional Transit System;Esquimalt
100820;Richmond at Cedar (SB);SB_Richmond_NS_Cedar;48.456115;-123.328313;VIC;Victoria Regional Transit System;Saanich
100821;Estevan at Dunlevy (WB);WB_Estevan_NS_Dunlevy;48.437317;-123.306868;VIC;Victoria Regional Transit System;Oak Bay
100822;Richmond at Cedar (NB;NB_Richmond_FS_Cedar;48.456298;-123.328112;VIC;Victoria Regional Transit System;Saanich
100823;Admirals at Thomas (SB);SB_Admirals_NS_Thomas;48.444336;-123.428116;VIC;Victoria Regional Transit System;Esquimalt
