stopid;stopname;stopsite;latitude;longitude;syscode;system;muni
110285;Moilliet St S at Jensen Ave W (NB);NB_Moilliet St S_NS_Jensen Ave W;49.317631;-124.323566;NAN;Regional District of Nanaimo Transit System;Parksville
110286;Moilliet St S at Jensen Ave W (NB);NB_Moilliet St S_FS_Jensen Ave W;49.319039;-124.323511;NAN;Regional District of Nanaimo Transit System;Parksville
110287;Hirst Ave W 330 block (EB);EB_330_block_Hirst Ave W;49.319159;-124.320754;NAN;Regional District of Nanaimo Transit System;Parksville
110288;McMillan at Harrison (NB);NB_McMillan_NS_Harrison;49.320284;-124.316558;NAN;Regional District of Nanaimo Transit System;Parksville
110289;McMillan at Island Hwy W (NB);NB_McMillan_NS_Island Hwy W;49.321571;-124.31662;NAN;Regional District of Nanaimo Transit System;Parksville
110290;Island Hwy E at McCarter (EB);EB_Island Hwy E_NS_McCarter;49.320601;-124.311175;NAN;Regional District of Nanaimo Transit System;Parksville
110291;Island Hwy E at Corfield (EB);EB_Island Hwy E_FS_Corfield;49.320033;-124.306676;NAN;Regional District of Nanaimo Transit System;Parksville
110292;Island Hwy E at Bagshaw (EB);EB_Island Hwy E_FS_Bagshaw;49.319252;-124.303609;NAN;Regional District of Nanaimo Transit System;Parksville
110038;Bowen at Buttertubs (EB);EB_Bowen_FS_Buttertubs;49.176319;-123.966322;NAN;Regional District of Nanaimo Transit System;Nanaimo
110039;Bowen at Wakesiah (EB);EB_Bowen_FS_Wakesiah;49.173057;-123.960339;NAN;Regional District of Nanaimo Transit System;Nanaimo
110040;Bowen at Howard (EB);EB_Bowen_FS_Howard;49.171093;-123.954825;NAN;Regional District of Nanaimo Transit System;Nanaimo
110041;Comox at Kennedy (EB);EB_Comox_NS_Kennedy;49.170311;-123.948876;NAN;Regional District of Nanaimo Transit System;Nanaimo
110042;Comox at Prideaux (EB);EB_Comox_FS_Prideaux;49.170183;-123.944707;NAN;Regional District of Nanaimo Transit System;Nanaimo
110161;Extension at Roberta Rd E (SB);SB_Extension_FS_Roberta Rd E;49.119538;-123.922925;NAN;Regional District of Nanaimo Transit System;Nanaimo
110162;Extension at Lenwood (SB);SB_Extension_FS_Lenwood;49.117067;-123.924256;NAN;Regional District of Nanaimo Transit System;Nanaimo
110163;Extension at Country Hills (SB);SB_Extension_FS_Country Hills;49.112881;-123.928515;NAN;Regional District of Nanaimo Transit System;Nanaimo
110164;Cinnabar at Ranchview (SB);SB_Cinnabar_NS_Ranchview;49.109203;-123.932096;NAN;Regional District of Nanaimo Transit System;Nanaimo
110165;Cinnabar at Tait (SB);SB_Cinnabar_FS_Tait;49.107549;-123.932113;NAN;Regional District of Nanaimo Transit System;Nanaimo
110166;Cinnabar at Stacey (SB);SB_Cinnabar_NS_Stacey;49.104419;-123.932165;NAN;Regional District of Nanaimo Transit System;Nanaimo
110167;Stacey at Stannard (EB);EB_Stacey_NS_Stannard;49.104017;-123.929999;NAN;Regional District of Nanaimo Transit System;Nanaimo
110168;Stacey at Szasz (NB);NB_Stacey_NS_Szasz;49.105464;-123.927446;NAN;Regional District of Nanaimo Transit System;Nanaimo
110169;Porter at Richardson (EB);EB_Porter_NS_Richardson;49.105037;-123.923943;NAN;Regional District of Nanaimo Transit System;Nanaimo
110170;Richardson at Torkko (NB);NB_Richardson_FS_Torkko;49.106641;-123.924712;NAN;Regional District of Nanaimo Transit System;Nanaimo
110171;Richardson at Ranchview (WB);WB_Richardson_NS_Ranchview;49.10947;-123.926603;NAN;Regional District of Nanaimo Transit System;Nanaimo
110172;Richardson at Extension (NB);NB_Richardson_NS_Extension;49.111754;-123.928478;NAN;Regional District of Nanaimo Transit System;Nanaimo
110173;Extension at Rajeena (NB);NB_Extension_NS_Rajeena;49.113758;-123.927144;NAN;Regional District of Nanaimo Transit System;Nanaimo
110174;Extension at Lenwood (EB);EB_Extension_FS_Lenwood;49.117295;-123.92358;NAN;Regional District of Nanaimo Transit System;Nanaimo
110175;Extension at Roberta Rd E (NB);NB_Extension_NS_Roberta Rd E;49.119336;-123.922677;NAN;Regional District of Nanaimo Transit System;Nanaimo
110176;Cranberry at Extension (NB);NB_Cranberry_FS_Extension;49.124267;-123.919847;NAN;Regional District of Nanaimo Transit System;Nanaimo
110177;Cedar at Nanaimo (EB);EB_Cedar_FS_Nanaimo;49.124611;-123.915084;NAN;Regional District of Nanaimo Transit System;Nanaimo
110178;Cedar at Fielding (EB);EB_Cedar_NS_Fielding;49.123408;-123.911339;NAN;Regional District of Nanaimo Transit System;Nanaimo
110179;Cedar at Frew (EB);EB_Cedar_FS_Frew;49.12062;-123.903511;NAN;Regional District of Nanaimo Transit System;Nanaimo
110180;Cedar at Clifford (EB);EB_Cedar_NS_Clifford;49.119305;-123.889556;NAN;Regional District of Nanaimo Transit System;Nanaimo
110181;Cedar at Wilkinson (EB);EB_Cedar_NS_Wilkinson;49.11617;-123.88152;NAN;Regional District of Nanaimo Transit System;Nanaimo River
110182;Cedar at Torberg (EB);EB_Cedar_NS_Torberg;49.114299;-123.874618;NAN;Regional District of Nanaimo Transit System;Nanaimo A
110183;Cedar at Gerrand (EB);EB_Cedar_NS_Gerrand;49.113068;-123.870788;NAN;Regional District of Nanaimo Transit System;Nanaimo A
